Ohio_STR;12/31/2018;GLOBAL LIQUIDITY RESERVE;IL-GLR;;INTERNATIONAL FUNDS;0.00;GLOBAL CUSTODIAN LIQUIDITY RESERVE;I-GLR;0
Ohio_STR;12/31/2018;JIANGSU EXPRESSWAY;6005504;;INTERNATIONAL COMMON STOCKS;1,022,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;KAJIMA CORP Y50;6481320;;INTERNATIONAL COMMON STOCKS;52,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;KANEKA CORP Y50;6483360;;INTERNATIONAL COMMON STOCKS;5,100.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;KB FINANCIAL GROUP INC;B3DF0Y6;;INTERNATIONAL COMMON STOCKS;74,001.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;KERRY PROPERTIES;6486314;;INTERNATIONAL COMMON STOCKS;793,500.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;KLABIN SA UNIT;BJ0K6Z9;;INTERNATIONAL COMMON STOCKS;52,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;KOBE STEEL;6496023;;INTERNATIONAL COMMON STOCKS;2.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;KONINKLIJKE AHOLD DELHAIZE NV;BD0Q398;;INTERNATIONAL COMMON STOCKS;143,870.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;KOREA ELEC POWER K;6495730;;INTERNATIONAL COMMON STOCKS;13,285.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;KOREA TELECOM CORPORATION;6505316;;INTERNATIONAL COMMON STOCKS;3,238.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;KROTON EDUCATIONAL SA;2836946;;INTERNATIONAL COMMON STOCKS;52,300.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;KUMBA RESOURCES LTD;6418801;;INTERNATIONAL COMMON STOCKS;118,345.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;LEGAL + GENERAL OR;0560399;;INTERNATIONAL COMMON STOCKS;24,588.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;LG CORP;6537030;;INTERNATIONAL COMMON STOCKS;14,115.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;LG HOUSEHOLD & HEALTH-PREF;6346935;;INTERNATIONAL COMMON STOCKS;375.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;LG.PHILIPS LCD CO LTD;B01VZN9;;INTERNATIONAL COMMON STOCKS;212,034.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;LIBERTY SIRIUS GROUP - C;531229607;;INTERNATIONAL COMMON STOCKS;2,253.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;LIBERTY SIRIUSXM GROUP;531229409;;INTERNATIONAL COMMON STOCKS;1,272.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;LITE-ON TECHNOLOGY CORP;6519481;;INTERNATIONAL COMMON STOCKS;121,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;LONGFOR PROPERTIES CO;B56KLY9;;INTERNATIONAL COMMON STOCKS;433,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;LOTTE CHEMICAL CORPORATION;6440020;;INTERNATIONAL COMMON STOCKS;11,493.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;LUKOIL OAO;B59SNS8;;INTERNATIONAL COMMON STOCKS;56,800.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;LUNDIN PETROLEUM;7187627;;INTERNATIONAL COMMON STOCKS;127,837.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;M DIAN BRANCO SA;B1FRH89;;INTERNATIONAL COMMON STOCKS;2,800.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;MAKITA ELECTRIC Y5;6555805;;INTERNATIONAL COMMON STOCKS;4,300.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;MARUBENI CORP JPY5;6569464;;INTERNATIONAL COMMON STOCKS;495,900.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;MEDIPAL HOLDINGS CORP;6782090;;INTERNATIONAL COMMON STOCKS;132,300.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;MITSUBISHI CORP Y5;6596785;;INTERNATIONAL COMMON STOCKS;141,500.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;MITSUBISHI MATERLS;6597089;;INTERNATIONAL COMMON STOCKS;1.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;MITSUBISHI MOTORS CORP;6598446;;INTERNATIONAL COMMON STOCKS;20,100.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;MITSUI + CO JPY50;6597302;;INTERNATIONAL COMMON STOCKS;233,200.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;MIZUHO FINANCIAL GROUP;6591014;;INTERNATIONAL COMMON STOCKS;147,810.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;MOL MAGYAR OLAJ-EX GAZIPARI;BD5ZXH8;;INTERNATIONAL COMMON STOCKS;47,162.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;MURATA MFG CO JPY5;6610403;;INTERNATIONAL COMMON STOCKS;200.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;NAN YA PLASTICS CORP;6621580;;INTERNATIONAL COMMON STOCKS;68,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;NANYA TECHNOLOGY;6283601;;INTERNATIONAL COMMON STOCKS;17,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;NEPI ROCKCASTLE PLC;BDD7WV3;;INTERNATIONAL COMMON STOCKS;106,492.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;NIPPON TEL+TEL CP;6641373;;INTERNATIONAL COMMON STOCKS;64,717.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;NISSAN MOTOR CO Y5;6642860;;INTERNATIONAL COMMON STOCKS;56,970.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;NKSJ HOLDINGS, INC;B62G7K6;;INTERNATIONAL COMMON STOCKS;7,300.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;NOK CORP;6642428;;INTERNATIONAL COMMON STOCKS;5,643.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;NOVOLIPETSK STEEL PJSC;B59FPC7;;INTERNATIONAL COMMON STOCKS;217,280.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;NTT DOCOMO INC;6129277;;INTERNATIONAL COMMON STOCKS;150,875.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;NVENT ELECTRIC PLC;BDVJJQ5;;INTERNATIONAL COMMON STOCKS;2,145.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;OBI PHARMA INC;B8N9QP6;;INTERNATIONAL COMMON STOCKS;1,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;OMRON CORP Y50;6659428;;INTERNATIONAL COMMON STOCKS;600.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;OMV AG AUSH100;4651459;;INTERNATIONAL COMMON STOCKS;72,925.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;ORIX CORP Y50;6661144;;INTERNATIONAL COMMON STOCKS;13,800.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;OSAKA GAS CO Y50;6661768;;INTERNATIONAL COMMON STOCKS;193,200.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;OTP BANK;7320154;;INTERNATIONAL COMMON STOCKS;33,517.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;OTSUKA HOLDINGS CO LTD;B5LTM93;;INTERNATIONAL COMMON STOCKS;2.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;PEARSON ORD 25P;0677608;;INTERNATIONAL COMMON STOCKS;12,364.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;PHOSAGRO OAO-GDR REG S;B62QPJ1;;INTERNATIONAL COMMON STOCKS;47,785.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;PLAINS GP HOLDING LP - CL A;BDGHN95;;INTERNATIONAL COMMON STOCKS;1,842.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;POLISH OIL & GAS;B0L9113;;INTERNATIONAL COMMON STOCKS;75,070.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;POLSKI KONCERN NAFTOWY;5810066;;INTERNATIONAL COMMON STOCKS;48,832.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;PORSCHE AG-PFD;7101069;;INTERNATIONAL COMMON STOCKS;3.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;PORTO SEGURO SA;B0498T7;;INTERNATIONAL COMMON STOCKS;5,800.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;POSTE ITALIANE SPA;BYYN701;;INTERNATIONAL COMMON STOCKS;498,323.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;PTT PCL-FOREIGN;BD0BDJ3;;INTERNATIONAL COMMON STOCKS;454,910.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;QUALICORP SA;B4LHBQ0;;INTERNATIONAL COMMON STOCKS;19,900.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;REDEFINE PROPERTIES LTD;BMP3858;;INTERNATIONAL COMMON STOCKS;4,251,040.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;REPSOL SA;5669354;;INTERNATIONAL COMMON STOCKS;87,701.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;RESILIENT REIT LTD;BZ1MVY0;;INTERNATIONAL COMMON STOCKS;931,902.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;RIO TINTO PLC;0718875;;INTERNATIONAL COMMON STOCKS;38,875.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;ROHM CO JPY50;6747204;;INTERNATIONAL COMMON STOCKS;502.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;RUMO SA;BYXZ2W5;;INTERNATIONAL COMMON STOCKS;23,800.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SAMSUNG ELECTRONIC;6771720;;INTERNATIONAL COMMON STOCKS;168,029.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SAMSUNG ELECTRONICS-PFD;6773812;;INTERNATIONAL COMMON STOCKS;124,505.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SAMSUNG FIRE + MAR;6155250;;INTERNATIONAL COMMON STOCKS;2,436.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SBERBANK;4767981;;INTERNATIONAL COMMON STOCKS;1,061,304.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SCHAEFFLER AG;BZ1DNL4;;INTERNATIONAL COMMON STOCKS;179,486.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SEVERSTAL-BRD;B5B9C59;;INTERNATIONAL COMMON STOCKS;215,840.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SHANGHAI INDUSTRIAL HLDG LTD;6810010;;INTERNATIONAL COMMON STOCKS;22,833.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SHANGHAI LUJIAZUI FIN&TRAD-B;6798666;;INTERNATIONAL COMMON STOCKS;146,084.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SHANGHAI PETROCHEM;6797458;;INTERNATIONAL COMMON STOCKS;1,152,614.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SIAM COMMERCIAL BK F;6889935;;INTERNATIONAL COMMON STOCKS;40,839.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SIHUAN PHARMA HLDGS;B4X3RF7;;INTERNATIONAL COMMON STOCKS;2,419,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SINO-OCEAN LAND HOLDINGS;B24CVP7;;INTERNATIONAL COMMON STOCKS;1,012,500.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SK INNOVATION CO., LTD;B232R05;;INTERNATIONAL COMMON STOCKS;9,274.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SK TELECOM CO LTD;6224871;;INTERNATIONAL COMMON STOCKS;92.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SOHO CHINA LTD;B27WLD2;;INTERNATIONAL COMMON STOCKS;3,619,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;S-OIL CORPORATION;6406055;;INTERNATIONAL COMMON STOCKS;6,275.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SONY CORP JPY50;6821506;;INTERNATIONAL COMMON STOCKS;3,100.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;STANDARD BANK GROUP;B030GJ7;;INTERNATIONAL COMMON STOCKS;186,393.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SUL AMERICAS SA UNITS;B27WYK0;;INTERNATIONAL COMMON STOCKS;44,073.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SUMITOMO CORP Y50;6858946;;INTERNATIONAL COMMON STOCKS;76,900.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SUMITOMO HEAVY IND;6858731;;INTERNATIONAL COMMON STOCKS;6,931.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SUMITOMO RUBBER INDUSTRIES;6858991;;INTERNATIONAL COMMON STOCKS;12,500.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SUZANO PAPEL E CELULOSE SA;B02GKC7;;INTERNATIONAL COMMON STOCKS;17,300.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SUZUKEN COMPANY;6865560;;INTERNATIONAL COMMON STOCKS;8,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;T.GARANTI BANASI T;B03MYP5;;INTERNATIONAL COMMON STOCKS;610,190.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;TAIWAN BUSINESS BANK;6098816;;INTERNATIONAL COMMON STOCKS;560,424.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;TATNEFT-CLS;B59BXN2;;INTERNATIONAL COMMON STOCKS;325,713.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;TAURON POLSKA ENERGIA;B5P7L41;;INTERNATIONAL COMMON STOCKS;79,546.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;TAV HAVALIMANLARI HOLDING AS;B1RMFT9;;INTERNATIONAL COMMON STOCKS;330,416.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;TAYLOR WIMPEY PLC;0878230;;INTERNATIONAL COMMON STOCKS;871,232.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;TEIJIN LIMITED;6880507;;INTERNATIONAL COMMON STOCKS;28,001.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;TELEFONICA BRASIL SA;B3ZCNF7;;INTERNATIONAL COMMON STOCKS;190,100.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;TELKOM SA SOC LTD;6588577;;INTERNATIONAL COMMON STOCKS;196,031.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;THK CO LTD;6869131;;INTERNATIONAL COMMON STOCKS;4,900.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;TOHOKU ELECTRIC PO;6895266;;INTERNATIONAL COMMON STOCKS;7,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;TOKYO ELECTRIC POWER CO;6895404;;INTERNATIONAL COMMON STOCKS;1.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;TOKYO GAS CO Y50;6895448;;INTERNATIONAL COMMON STOCKS;92,800.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;TOYOTA INDUSTRIES CORP;6900546;;INTERNATIONAL COMMON STOCKS;65.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;TOYOTA MOTOR CORP;6900643;;INTERNATIONAL COMMON STOCKS;47,600.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;TUPRAS-TURKIYE PETROL RAFINE;B03MYT9;;INTERNATIONAL COMMON STOCKS;143,120.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;TURKCELL ILETISIM HIZMET AS;B03MYN3;;INTERNATIONAL COMMON STOCKS;735,960.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;TURKIYE HALK BANKASI;B1WTMP0;;INTERNATIONAL COMMON STOCKS;489,397.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;VODAFONE GROUP;BH4HKS3;;INTERNATIONAL COMMON STOCKS;2,500,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;VOEST-ALPINE;4943402;;INTERNATIONAL COMMON STOCKS;2,410.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;WEST JAPAN RAILWAY JPY50000;6957995;;INTERNATIONAL COMMON STOCKS;565.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;WHARF(HLDGS) HKD1;6435576;;INTERNATIONAL COMMON STOCKS;549,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;WPG HOLDINGS CO;B0P6L87;;INTERNATIONAL COMMON STOCKS;127,880.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;YAMAGUCHI FINANCIAL GROUP;B1DGKS9;;INTERNATIONAL COMMON STOCKS;251,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;YAMAHA MOTOR CO LTD;6985264;;INTERNATIONAL COMMON STOCKS;3,001.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;YANZHOU COAL MINIG;6109893;;INTERNATIONAL COMMON STOCKS;620,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;YOKOHAMA RUBBER CO LTD;6986461;;INTERNATIONAL COMMON STOCKS;9,300.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;YUE YUEN INDUSTRIAL;6586537;;INTERNATIONAL COMMON STOCKS;1,136,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;GLOBAL QUANTITATIVE -;IL-GQUAN;;INTERNATIONAL FUNDS;167,153.38;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;ALEXANDRIA REAL ESTATE;015271109;;REAL ESTATE INVESTMENT TRUST;1,103.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;AVALONBAY COMMUNITIES;053484101;;REAL ESTATE INVESTMENT TRUST;1,753.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;BOSTON PROPERTIES INC;101121101;;REAL ESTATE INVESTMENT TRUST;1,962.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;BRIXMOR PROPERTY GROUP INC;11120U105;;REAL ESTATE INVESTMENT TRUST;3,614.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;CAMDEN PROPERTY TRUST;133131102;;REAL ESTATE INVESTMENT TRUST;1,151.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;COLONY CAPITAL INC;19626G108;;REAL ESTATE INVESTMENT TRUST;6,664.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;DIGITAL REALTY TRUST INC;253868103;;REAL ESTATE INVESTMENT TRUST;2,505.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;DUKE RE CORPORATION;264411505;;REAL ESTATE INVESTMENT TRUST;4,482.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;EQUINIX INC;29444U700;;REAL ESTATE INVESTMENT TRUST;953.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;EQUITY RESIDENTIAL PROP;29476L107;;REAL ESTATE INVESTMENT TRUST;4,694.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;ESSEX PROPERTY TRUST INC.;297178105;;REAL ESTATE INVESTMENT TRUST;828.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;EXTRA SPACE STORAGE INC;30225T102;;REAL ESTATE INVESTMENT TRUST;1,525.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;FEDERAL REALTY INV.;313747206;;REAL ESTATE INVESTMENT TRUST;917.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;HCP INC;40414L109;;REAL ESTATE INVESTMENT TRUST;5,843.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;HOST HOTELS & RESORTS INC;44107P104;;REAL ESTATE INVESTMENT TRUST;9,349.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;INVITATION HOMES INC;46187W107;;REAL ESTATE INVESTMENT TRUST;3,775.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;KIMCO REALTY CORP;49446R109;;REAL ESTATE INVESTMENT TRUST;4,988.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;LIBERTY PROPERTY TRUST;531172104;;REAL ESTATE INVESTMENT TRUST;2,008.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;MACERICH CO;554382101;;REAL ESTATE INVESTMENT TRUST;1,481.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;MID-AMERICAN APARTMENT;59522J103;;REAL ESTATE INVESTMENT TRUST;1,433.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;NATIONAL RETAIL PROPERTIES;637417106;;REAL ESTATE INVESTMENT TRUST;1,974.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;PROLOGIS INC.;74340W103;;REAL ESTATE INVESTMENT TRUST;6,727.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;PUBLIC STORAGE INC;74460D109;;REAL ESTATE INVESTMENT TRUST;1,981.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;REALTY INCOME CORP;756109104;;REAL ESTATE INVESTMENT TRUST;3,550.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;REGENCY CENTERS CORP;758849103;;REAL ESTATE INVESTMENT TRUST;1,873.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SIMON PROP GROUP INC.;828806109;;REAL ESTATE INVESTMENT TRUST;3,899.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;SL GREEN RE CORP;78440X101;;REAL ESTATE INVESTMENT TRUST;1,271.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;UDR INC;902653104;;REAL ESTATE INVESTMENT TRUST;3,379.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;VENTAS INC.;92276F100;;REAL ESTATE INVESTMENT TRUST;4,559.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;VEREIT INC;92339V100;;REAL ESTATE INVESTMENT TRUST;11,080.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;VORNADO REALTY TRUST;929042109;;REAL ESTATE INVESTMENT TRUST;2,151.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;WELLTOWER INC;95040Q104;;REAL ESTATE INVESTMENT TRUST;4,654.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;12/31/2018;DDR RETAIL/MANATEE;RDDRMA;26,019,885.00;Domestic;;DOMESTIC;RE-DOM;0
Ohio_STR;12/31/2018;REGENCY RETAIL PARTNERS LP;RRPART;;Domestic;;DOMESTIC;RE-DOM;0
Ohio_STR;12/31/2018;CENTRAL PLACE APARTMENTS;RCNTPL;101,000,000.00;Apartment;;EAST REGION;RE-EAST;0
Ohio_STR;12/31/2018;RELATED - E. 39TH ST - SONOMA;REAST2;;Apartment;RELATED - LYRIC - WEST 94TH ST;EAST REGION;RE-EAST;0
Ohio_STR;12/31/2018;;RSYMPH;56,300,000.00;Apartment;;EAST REGION;RE-EAST;0
Ohio_STR;12/31/2018;RELATED - STRATHMORE - E. 84TH;REAST1;61,400,000.00;Apartment;;EAST REGION;RE-EAST;0
Ohio_STR;12/31/2018;RELATED - TRIBECA PARK;RBATTR;38,600,000.00;Apartment;;EAST REGION;RE-EAST;0
Ohio_STR;12/31/2018;RELATED - UNION SQUARE APTS;RUNION;56,800,000.00;Apartment;;EAST REGION;RE-EAST;0
Ohio_STR;12/31/2018;RELATED - WESTPORT - 56 & 10TH;RFIFTY;63,200,000.00;Apartment;;EAST REGION;RE-EAST;0
Ohio_STR;12/31/2018;602 WASHINGTON AVE.;RPL784;33,700,000.00;Industrial;;EAST REGION;RE-EAST;0
Ohio_STR;12/31/2018;AIRPARK 5;RPL781;14,600,000.00;Industrial;;EAST REGION;RE-EAST;0
Ohio_STR;12/31/2018;ARUNDEL CROSSINGS;RARUNC;114,000,000.00;Industrial;;EAST REGION;RE-EAST;0
Ohio_STR;12/31/2018;DORSEY WOODS;RDWOOD;13,700,000.00;Industrial;;EAST REGION;RE-EAST;0
Ohio_STR;12/31/2018;RIVERPORT 2;RPL782;11,000,000.00;Industrial;;EAST REGION;RE-EAST;0
