Ohio_STR;TEACHERS;GLOBAL LIQUIDITY RESERVE;;;INTERNATIONAL FUNDS;;GLOBAL CUSTODIAN LIQUIDITY RESERVE;I-GLR;0
Ohio_STR;TEACHERS;TAIWAN SEMICONDUCTOR;;;INTERNATIONAL COMMON STOCKS;605,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TAIYO NIPPON SANSO;;;INTERNATIONAL COMMON STOCKS;18,700.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TATE + LYLE GBP0.2;;;INTERNATIONAL COMMON STOCKS;27,246.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TATNEFT-CLS;;;INTERNATIONAL COMMON STOCKS;154,503.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TAV HAVALIMANLARI HOLDING AS;;;INTERNATIONAL COMMON STOCKS;93,818.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TEIJIN LIMITED;;;INTERNATIONAL COMMON STOCKS;11,155.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TELEFONICA BRASIL SA;;;INTERNATIONAL COMMON STOCKS;1,300.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TENCENT HOLDINGS LTD HKD;;;INTERNATIONAL COMMON STOCKS;80,771.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TERUMO;;;INTERNATIONAL COMMON STOCKS;6,100.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TIM PARTICIPACOES SA;;;INTERNATIONAL COMMON STOCKS;15,600.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TOBU RAILWAY CO Y5;;;INTERNATIONAL COMMON STOCKS;112,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TOFAS OTOMOBIL FAB;;;INTERNATIONAL COMMON STOCKS;60,561.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TOHO GAS CO;;;INTERNATIONAL COMMON STOCKS;43,532.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TOKIO MARINE HOLDINGS INC;;;INTERNATIONAL COMMON STOCKS;6,300.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TOKYO ELECTRIC POWER CO;;;INTERNATIONAL COMMON STOCKS;73,888.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TOKYO ELECTRON Y50;;;INTERNATIONAL COMMON STOCKS;2,700.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TOKYO GAS CO Y50;;;INTERNATIONAL COMMON STOCKS;150,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TOKYU CORP JPY50;;;INTERNATIONAL COMMON STOCKS;8,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TOYOTA INDUSTRIES CORP;;;INTERNATIONAL COMMON STOCKS;65.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TOYOTA MOTOR CORP;;;INTERNATIONAL COMMON STOCKS;39,438.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TRANSMISSORA ALIANCA DE;;;INTERNATIONAL COMMON STOCKS;3,400.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TUPRAS-TURKIYE PETROL RAFINE;;;INTERNATIONAL COMMON STOCKS;44,660.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TURKCELL ILETISIM HIZMET AS;;;INTERNATIONAL COMMON STOCKS;292,717.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;TURKIYE HALK BANKASI;;;INTERNATIONAL COMMON STOCKS;169,357.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;ULTRAPAR PARTICIPACOES SA;;;INTERNATIONAL COMMON STOCKS;1,700.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;UNILEVER ORD 1.4P;;;INTERNATIONAL COMMON STOCKS;19,663.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;UNIPER SE;;;INTERNATIONAL COMMON STOCKS;4,584.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;VODAFONE GROUP;;;INTERNATIONAL COMMON STOCKS;406,583.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;VOEST-ALPINE;;;INTERNATIONAL COMMON STOCKS;121,049.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;VOLKSWAGEN AG NON;;;INTERNATIONAL COMMON STOCKS;2,305.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;WEIR GROUP;;;INTERNATIONAL COMMON STOCKS;18,509.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;WEST JAPAN RAILWAY JPY50000;;;INTERNATIONAL COMMON STOCKS;65.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;WHITBREAD PLC;;;INTERNATIONAL COMMON STOCKS;59.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;WILLIAM HILL;;;INTERNATIONAL COMMON STOCKS;1,706.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;WISTRON CORP;;;INTERNATIONAL COMMON STOCKS;56,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;WOORI BANK;;;INTERNATIONAL COMMON STOCKS;86,257.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;WORLDPAY GROUP INC;;;INTERNATIONAL COMMON STOCKS;20,185.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;WPG HOLDINGS CO;;;INTERNATIONAL COMMON STOCKS;170,000.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;WPP GROUP;;;INTERNATIONAL COMMON STOCKS;40,460.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;YAMADA DENKI CO LTD;;;INTERNATIONAL COMMON STOCKS;72,800.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;YAMAHA CORP Y50;;;INTERNATIONAL COMMON STOCKS;13,100.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;YAMAHA MOTOR CO LTD;;;INTERNATIONAL COMMON STOCKS;1.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;YUHAN CORPORATION;;;INTERNATIONAL COMMON STOCKS;3,836.70;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;ZALANDO SE;;;INTERNATIONAL COMMON STOCKS;965.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;ZHEJIANG EXPRESSWA;;;INTERNATIONAL COMMON STOCKS;80,840.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;ZTE CORP-H;;;INTERNATIONAL COMMON STOCKS;13,800.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;GLOBAL QUANTITATIVE -;;;INTERNATIONAL FUNDS;121,522.58;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;ALEXANDRIA REAL ESTATE;;;REAL ESTATE INVESTMENT TRUST;1,136.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;AVALONBAY COMMUNITIES;;;REAL ESTATE INVESTMENT TRUST;1,937.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;BOSTON PROPERTIES INC;;;REAL ESTATE INVESTMENT TRUST;2,156.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;BRIXMOR PROPERTY GROUP INC;;;REAL ESTATE INVESTMENT TRUST;4,515.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;CAMDEN PROPERTY TRUST;;;REAL ESTATE INVESTMENT TRUST;1,188.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;DIGITAL REALTY TRUST INC;;;REAL ESTATE INVESTMENT TRUST;2,280.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;DUKE RE CORPORATION;;;REAL ESTATE INVESTMENT TRUST;5,114.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;EQUINIX INC;;;REAL ESTATE INVESTMENT TRUST;1,035.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;EQUITY RESIDENTIAL PROP;;;REAL ESTATE INVESTMENT TRUST;5,160.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;ESSEX PROPERTY TRUST INC.;;;REAL ESTATE INVESTMENT TRUST;925.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;EXTRA SPACE STORAGE INC;;;REAL ESTATE INVESTMENT TRUST;1,752.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;FEDERAL REALTY INV.;;;REAL ESTATE INVESTMENT TRUST;952.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;GGP INC;;;REAL ESTATE INVESTMENT TRUST;8,433.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;HCP INC;;;REAL ESTATE INVESTMENT TRUST;6,941.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;HOST HOTELS & RESORTS INC;;;REAL ESTATE INVESTMENT TRUST;10,555.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;KIMCO REALTY CORP;;;REAL ESTATE INVESTMENT TRUST;5,933.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;LIBERTY PROPERTY TRUST;;;REAL ESTATE INVESTMENT TRUST;2,008.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;MACERICH CO;;;REAL ESTATE INVESTMENT TRUST;1,775.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;MID-AMERICAN APARTMENT;;;REAL ESTATE INVESTMENT TRUST;1,618.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;NATIONAL RETAIL PROPERTIES;;;REAL ESTATE INVESTMENT TRUST;2,039.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;PROLOGIS INC.;;;REAL ESTATE INVESTMENT TRUST;7,321.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;PUBLIC STORAGE INC;;;REAL ESTATE INVESTMENT TRUST;2,104.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;REALTY INCOME CORP;;;REAL ESTATE INVESTMENT TRUST;3,623.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;REGENCY CENTERS CORP;;;REAL ESTATE INVESTMENT TRUST;1,480.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;SIMON PROP GROUP INC.;;;REAL ESTATE INVESTMENT TRUST;4,410.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;SL GREEN RE CORP;;;REAL ESTATE INVESTMENT TRUST;1,464.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;UDR INC;;;REAL ESTATE INVESTMENT TRUST;3,549.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;VENTAS INC.;;;REAL ESTATE INVESTMENT TRUST;5,086.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;VEREIT INC;;;REAL ESTATE INVESTMENT TRUST;13,336.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;VORNADO REALTY TRUST;;;REAL ESTATE INVESTMENT TRUST;2,468.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;WELLTOWER INC;;;REAL ESTATE INVESTMENT TRUST;5,047.00;GLOBAL QUANTITATIVE;GQUAN;0
Ohio_STR;TEACHERS;BLACKROCK GRANITE PROP FUND;;112,075,906.00;Domestic;;DOMESTIC;RE-DOM;0
Ohio_STR;TEACHERS;DDR RETAIL/MANATEE;;102,008,787.00;Domestic;;DOMESTIC;RE-DOM;0
Ohio_STR;TEACHERS;REGENCY RETAIL PARTNERS LP;;;Domestic;;DOMESTIC;RE-DOM;0
Ohio_STR;TEACHERS;145 WEST, GREENPOINT;;;Apartment;CENTRAL PLACE APARTMENTS;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;;;73,540,262.00;Apartment;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;RELATED - E. 39TH ST - SONOMA;;;Apartment;RELATED - LYRIC - WEST 94TH ST;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;;;59,600,000.00;Apartment;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;RELATED - STRATHMORE - E. 84TH;;66,300,000.00;Apartment;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;RELATED - TRIBECA PARK;;49,100,000.00;Apartment;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;RELATED - UNION SQUARE APTS;;64,400,000.00;Apartment;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;RELATED - WESTPORT - 56 & 10TH;;65,700,000.00;Apartment;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;602 WASHINGTON AVE.;;26,000,000.00;Industrial;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;AIRPARK 5;;14,400,000.00;Industrial;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;ARUNDEL CROSSINGS;;104,000,000.00;Industrial;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;DORSEY WOODS;;11,100,000.00;Industrial;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;RIVERPORT 2;;10,600,000.00;Industrial;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;RIVERPORT 3;;21,200,000.00;Industrial;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;WIP02 - FLEET;;45,900,000.00;Industrial;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;WIP02 - RENAISSANCE;;85,000,000.00;Industrial;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;590 MADISON AVENUE;;861,603,064.00;Office;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;BALLSTON STATION;;66,500,000.00;Office;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;15 UNION SQUARE WEST;;64,000,000.00;Retail;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;K MART #74 - GREENBELT;;7,400,000.00;Retail;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;KROGER #02 - COVINGTON;;2,200,000.00;Retail;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;KROGER #03 - LOUISVILLE;;1,350,000.00;Retail;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;KROGER #22 - WINCHESTER;;1,030,000.00;Retail;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;LONGS DRUGS #02 - GRASS;;;Retail;NESHAMINY MALL;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;;;64,300,000.00;Retail;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;RELATED - UNION SQUARE RETAIL;;174,000,000.00;Retail;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;SAFEWAY #09 - WILLIAMSBURG;;3,610,000.00;Retail;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;TG&Y #29 - HAZARD;;;Retail;;EAST REGION;RE-EAST;0
Ohio_STR;TEACHERS;SCREP VI FUND                           ASIA;;;Unassigned;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;BENSON ELLIOT RE PARTNERS II;;12,408,560.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;BENSON ELLIOT RE PARTNERS III;;34,562,242.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;BLACK CREEK MEXICO;;20,927,859.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;BLACKSTONE EUROPEAN FUND;;351,490.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;BLACKSTONE RE PRTNRS INTL II;;18,477,791.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;BLACKSTONE RE PRTNRS INTL III;;50,548,483.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;CARLYLE ASIA II                         ASIA;;7,681,356.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;CARLYLE ASIA RE PARTNERS LP;;;International;CBRE PROJECT FUSO PTE LTD;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;;;61,359,045.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;DOUGHTY HANSON & CO;;700,471.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;EUROPA-INTERNATIONAL;;;International;FORTRESS JAPAN OPP FUND III;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;;;35,701,650.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;FORTRESS JAPAN OPPORTUNITY;;60,686,117.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;FORTRESS REAL ESTATE OPP;;43,785,790.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;FORWARD EUR BOA 12/22/16;;;International;FORWARD EUR BOA 3/21/17;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;;;-533,959.29;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;FORWARD EUR MOS 12/22/16;;;International;FORWARD EUR UBS 12/22/16;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;;;;International;FORWARD GBP MOS 7/31/17;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;;;2,571,727.50;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;FORWARD GBP UBS 12/22/16;;;International;FORWARD GBP UBS 3/21/17;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;;;181,796.40;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;FORWARD JPY BOA 07/07/17;;3,584,568.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;FORWARD JPY MOS 07/07/17;;3,584,282.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;FUDO CAPITAL FUND II;;1,586,257.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;FUDO CAPITAL LP;;;International;FWD;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;;;-507,828.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;FWD EUR MOS 3/21/17;;-406,473.59;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;FWD JPY MOS 3/21/17;;-214,800.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;INVESCO MORTG RCVRY FND 2;;32,758,097.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;JP MORGAN EUROPE III;;12,945,920.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;LASALLE ASIA OPP FUND III;;7,547,343.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;LASALLE ASIA RECOVERY FUND;;;International;LASALLE JAPAN LOGISTICS FUND;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;;;641,555.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;ORION EUROPEAN RE FUND, C.V.;;;International;PATRIA BRAZIL RE FUND II;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;;;19,048,116.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;PATRIA BRAZIL RETAIL FUND;;46,125,275.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;PRECAP IV FUND;;38,004,962.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;PRECAP VI FUND;;20,615,809.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;PRUDENTIAL PROP. PRTNRS.-INT'L;;;International;SCREP V FUND                            ASIA;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;;;32,767,105.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;SECURED CAPITAL JAPAN RE;;;International;SOROS RE INVST-INT'L;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;;;16,776.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;STRATEGIC PRTNRS RE SPEC OPP;;45,199,399.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;WESTBROOK FRENCH PORTFOLIO;;;International;WESTBROOK FUND V;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;;;10,993,450.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;WESTBROOK FUND VIII;;20,166,475.00;International;;INTERNATIONAL;RE-INTL;0
Ohio_STR;TEACHERS;ARBORS OF ANDERSON (SOLD);;32,800,000.00;Apartment;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;PARK GLEN;;46,300,000.00;Apartment;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;THE LAKES;;16,014,861.00;Apartment;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;THE STREETER;;267,999,999.00;Apartment;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;ALEXANDRA WAY;;19,100,000.00;Industrial;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;CAROL POINT DISTRIBUTION;;18,900,000.00;Industrial;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;SOUTHFIELD;;;Industrial;WOOD DALE INDUSTRIAL CENTER;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;;;19,100,000.00;Industrial;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;77 WEST WACKER;;285,999,999.00;Office;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;ATRIUM II;;72,600,000.00;Office;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;1100 NORTH STATE STREET;;54,200,000.00;Retail;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;3345 N. LINCOLN AVE;;9,030,000.00;Retail;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;46 EAST OAK STREET;;14,610,000.00;Retail;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;GRAND AVENUE                            ST.;;49,199,999.00;Retail;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;HIGHLAND CROSSING;;16,300,000.00;Retail;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;L3 II - 1504 N. FREMONT;;5,700,000.00;Retail;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;L3 II - 174 N. MICHIGAN AVE.;;4,980,000.00;Retail;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;L3 II - 39 SO. STATE ST.;;10,188,750.00;Retail;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;L3 II - 940 WEST WEED ST;;9,500,000.00;Retail;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;LINCOLN SQUARE;;3,300,000.00;Retail;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;MARKET SQUARE;;26,580,000.00;Retail;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;SOUTHPORT I & II;;27,110,000.00;Retail;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;VILLAGE CROSSING (SOLD);;47,200,000.00;Retail;;MIDWEST REGION;RE-MIDWEST;0
Ohio_STR;TEACHERS;BLACKSTONE RE PARTNERS VII;;91,058,033.00;Opportunity Fund;;OPPORTUNITY FUND;RE-OPPFUND;0
Ohio_STR;TEACHERS;BLACKSTONE RE PARTNERS VIII;;28,953,753.00;Opportunity Fund;;OPPORTUNITY FUND;RE-OPPFUND;0
Ohio_STR;TEACHERS;CAPMARK STRUCTURED RE PTRS;;52,063.00;Opportunity Fund;;OPPORTUNITY FUND;RE-OPPFUND;0
Ohio_STR;TEACHERS;CARLYLE REALTY PARTNERS VII;;41,231,345.00;Opportunity Fund;;OPPORTUNITY FUND;RE-OPPFUND;0
Ohio_STR;TEACHERS;LNR INVESTMENT FUND;;6,229,328.00;Opportunity Fund;;OPPORTUNITY FUND;RE-OPPFUND;0
Ohio_STR;TEACHERS;WESTBROOK FUND IV;;;Opportunity Fund;WESTBROOK FUND IX;OPPORTUNITY FUND;RE-OPPFUND;0
Ohio_STR;TEACHERS;;;63,972,403.00;Opportunity Fund;;OPPORTUNITY FUND;RE-OPPFUND;0
Ohio_STR;TEACHERS;WESTBROOK FUND VI;;12,609,019.00;Opportunity Fund;;OPPORTUNITY FUND;RE-OPPFUND;0
Ohio_STR;TEACHERS;WESTBROOK FUND VII;;28,636,172.00;Opportunity Fund;;OPPORTUNITY FUND;RE-OPPFUND;0
Ohio_STR;TEACHERS;WESTBROOK FUND X;;8,692,537.00;Opportunity Fund;;OPPORTUNITY FUND;RE-OPPFUND;0
Ohio_STR;TEACHERS;1300 VIELE AVENUE;;270,000.00;Industrial;;OTHER;RE-OTHER;0
Ohio_STR;TEACHERS;171 SHEPHERDS LANE;;;Industrial;SITEX  II 482 BARELL AVE;OTHER;RE-OTHER;0
Ohio_STR;TEACHERS;;;1,558,007.00;Industrial;;OTHER;RE-OTHER;0
Ohio_STR;TEACHERS;SITEX 1 DAFFYS WAY;;;Industrial;SITEX II - 1 BELL DRIVE;OTHER;RE-OTHER;0
Ohio_STR;TEACHERS;;;;Industrial;SITEX II - 100 TRIANGLE BLVD.;OTHER;RE-OTHER;0
Ohio_STR;TEACHERS;;;1,679,861.00;Industrial;;OTHER;RE-OTHER;0
Ohio_STR;TEACHERS;SITEX II - 10-12 PLANT ROAD;;1,939,792.00;Industrial;;OTHER;RE-OTHER;0
Ohio_STR;TEACHERS;SITEX II - 191 BLAIR RD (SOLD);;19,164,158.00;Industrial;;OTHER;RE-OTHER;0
Ohio_STR;TEACHERS;SITEX II - 350 S. CHURCH ST.;;7,969,606.00;Industrial;;OTHER;RE-OTHER;0
Ohio_STR;TEACHERS;SITEX II - 400 GOTHAM;;1,818,646.00;Industrial;;OTHER;RE-OTHER;0
Ohio_STR;TEACHERS;SITEX II -245 MOONACHIE ROAD;;3,017,394.00;Industrial;;OTHER;RE-OTHER;0
